,country,year,adjcov,unadjcov,netden,totden,barglev2,coninv,govin,barglev1,confed1,confed2,confed3,confed4,confed5,confed6,confed7,confed8,conmem1,conmem2,conmem3,conmem5,unaffmem,conmem4,conmem6,conmem7,conmem8,con11,con12,con13,con14,con21,con22,con23,con24,nat11,nat12,nat13,nat14,nat15,nat21,nat22,nat23,nat24,nat25,emconv1,emconv2,emconv3,emconv4,emconv5,emafv1,emafv2,emafv3,emafv4,emafv5,contot,herf,apphrf1,apphrf2,apphrf3,apphrf4,apphrfwt,apphrfr1,apphrfr2,apphrfr3,apphrfr4,conshre,apphrfbl
478,DNK,1989,NA,NA,0.673720658,80.5,5,3,6,4,LO,FTF,FR,AC,.a,.a,.a,.a,1412767,320210,69347,NA,NA,100543,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1902867,0.583656371,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927956223,NA
479,DNK,1990,69,NA,0.682737172,80.5,5,3,6,4,LO,FTF,FR,AC,.a,.a,.a,.a,1422969,324585,70525,NA,NA,102597,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1920676,0.581647694,0.117396906,NA,NA,NA,NA,0.117396906,NA,NA,NA,0.927280426,0.117396906
480,DNK,1991,NA,NA,0.68043226,81.19999695,5,2,5,4,LO,FTF,FR,AC,.a,.a,.a,.a,1440186,328169,70547,NA,NA,106044,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1944946,0.581062734,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923964858,NA
481,DNK,1992,NA,NA,0.681221008,82.40000153,5,2,5,4,LO,FTF,FR,AC,.a,.a,.a,.a,1446354,338800,72037,NA,NA,112736,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1969927,0.573266268,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924154162,NA
33,DNK,1993,NA,NA,0.680216789,83.30000305,5,2,5,4,LO,FTF,FR,AC,.a,.a,.a,.a,1509800,331700,73300,NA,NA,127800,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2042600,0.577924848,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947314739,NA
34,DNK,1994,NA,NA,0.705526412,86.90000153,5,2,5,4,LO,FTF,FR,AC,.a,.a,.a,.a,1509700,332300,74600,NA,NA,131500,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2048100,0.575122714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,DNK,1995,NA,NA,0.709459484,85.5,5,3,5,4,LO,FTF,FR,AC,.a,.a,.a,.a,1502400,338400,75900,NA,NA,137200,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2053900,0.568045974,0.126031786,0.078074604,NA,0.121065624,NA,0.126031786,0.078074604,0.121065624,NA,NA,0.126031786
36,DNK,1996,69,69,0.714398086,84.30000305,5,3,5,4,LO,FTF,FR,AC,.a,.a,.a,.a,1495900,341000,76600,NA,NA,141200,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2054700,0.563694894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,DNK,1997,NA,NA,0.705381334,83.90000153,5,3,5,4,LO,FTF,FR,AC,.a,.a,.a,.a,1483800,344400,77300,NA,NA,143400,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2048900,0.559032261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,DNK,1998,NA,NA,0.721637428,NA,5,6,13,4,LO,FTF,FR,AC,.a,.a,.a,.a,1478440,347244,79161,NA,NA,146270,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2051115,0.554785907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,DNK,1999,NA,NA,0.716550648,NA,5,6,13,4,LO,FTF,FR,AC,.a,.a,.a,.a,1458742,350255,79778,NA,NA,150060,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2038835,0.548369586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,DNK,2000,83,83,0.705950558,NA,5,3,6,4,LO,FTF,FR,AC,.a,.a,.a,.a,1449298,351981,79671,NA,NA,152405,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2033355,0.545147538,0.145254135,0.076763928,NA,0.119036607,NA,0.145254135,0.076763928,0.119036607,NA,NA,0.145254135
482,DNK,2001,83,83,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,FIN,1948,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,FIN,1949,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,FIN,1950,NA,NA,0.314830869,33.09999847,3,3,3,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,268777,69210,NA,8500,NA,12000,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,358487,0.601086199,0.056517381,NA,NA,NA,NA,0.056517381,NA,NA,NA,0.938693404,0.056517381
486,FIN,1951,NA,NA,0.307955503,32.40000153,5,10,13,4,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,260563,70793,NA,10500,NA,14200,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,356056,0.577528,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939709663,NA
487,FIN,1952,NA,NA,0.292580098,30.89999962,5,10,13,4,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,242445,67565,NA,10200,NA,17500,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,337710,0.559017897,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923461854,NA
488,FIN,1953,NA,NA,0.292601824,30.79999924,5,10,13,4,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,240087,65017,NA,10200,NA,18700,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,334004,0.55865407,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901738644,NA
489,FIN,1954,NA,NA,0.288288295,31.10000038,5,10,13,4,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,248884,66378,NA,10400,NA,17800,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,343462,0.566046178,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927774191,NA
490,FIN,1955,NA,NA,0.310985446,32.70000076,5,10,13,4,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,269386,67173,NA,11800,NA,19000,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,367359,0.574877739,0.055422656,NA,NA,NA,NA,0.055422656,NA,NA,NA,0.905717432,0.055422656
491,FIN,1956,NA,NA,0.322991252,34.09999847,5,10,3,4,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,288803,78035,NA,12100,NA,20400,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,399338,0.564737737,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935217798,NA
492,FIN,1957,NA,NA,0.290322572,30.5,3,3,3,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,238680,101860,NA,12700,NA,20800,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,374040,0.485594392,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964269161,NA
493,FIN,1958,NA,NA,0.289494157,30.5,3,3,3,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,238694,106730,NA,13300,NA,21800,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,380524,0.476650238,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97097218,NA
494,FIN,1959,NA,NA,0.299151897,31.39999962,3,3,3,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,251160,109605,NA,11600,NA,22400,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,394765,0.485954881,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967798471,NA
495,FIN,1960,NA,NA,0.311535627,34.40000153,3,3,3,2,SAK,TVK,SAJ,AKAVA,STTK,.a,.a,.a,228536,110872,53512,11300,NA,22400,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,426620,0.373695374,0.085254066,0.079765305,0.546694279,NA,0.146549076,0.085254073,0.079765297,0.546694219,NA,0.911581218,0.083461091
496,FIN,1961,NA,NA,0.309271067,34.09999847,5,10,3,4,SAK,TVK,SAJ,AKAVA,STTK,.a,.a,.a,230039,114397,60343,12000,NA,22200,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,438979,0.364721328,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909424067,NA
497,FIN,1962,NA,NA,0.346391767,38.29999924,5,10,3,4,SAK,TVK,SAJ,AKAVA,STTK,.a,.a,.a,246883,119305,64872,12400,NA,24000,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,467460,0.366664171,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.837291777,NA
498,FIN,1963,NA,NA,0.366438359,40.79999924,3,3,3,2,SAK,TVK,SAJ,AKAVA,STTK,.a,.a,.a,228587,134755,96510,13400,NA,26200,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,499452,0.323072225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839838564,NA
499,FIN,1964,NA,NA,0.362080306,40.5,5,10,3,4,SAK,TVK,SAJ,AKAVA,STTK,.a,.a,.a,233915,145405,103176,14100,NA,27500,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,524096,0.318407834,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851496339,NA
500,FIN,1965,NA,NA,0.37176165,42.09999847,5,10,3,4,SAK,TVK,SAJ,AKAVA,STTK,.a,.a,.a,247983,147469,105445,16100,NA,28700,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,545697,0.320513636,0.117374152,0.063395843,0.198902562,NA,0.118645146,0.117374159,0.063395843,0.198902562,NA,0.873814225,0.097244971
501,FIN,1966,NA,NA,0.382015318,43.59999847,5,10,3,4,SAK,TVK,SAJ,AKAVA,STTK,.a,.a,.a,259445,152217,107412,17900,NA,30200,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,567174,0.320969522,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840755999,NA
502,FIN,1967,NA,NA,0.38495025,45,5,10,3,4,SAK,TVK,SAJ,AKAVA,STTK,.a,.a,.a,276416,161618,106744,19400,NA,39500,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,603678,0.317915618,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825824916,NA
503,FIN,1968,NA,NA,0.374849588,45.70000076,4,9,9,3,SAK,TVK,SAJ,AKAVA,STTK,.a,.a,.a,297928,174449,95166,21200,139767,40300,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,629043,0.32935369,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818959773,NA
504,FIN,1969,NA,NA,0.457072258,53,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,573280,193842,NA,23500,18889,41300,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,831922,0.532416821,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990029752,NA
505,FIN,1970,NA,NA,0.5,57.40000153,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,650233,210829,NA,27300,19513,42400,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,930762,0.542289257,0.065894,NA,NA,NA,NA,0.065894,NA,NA,NA,0.979440153,0.065894
506,FIN,1971,NA,NA,0.545617163,63.20000076,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,722610,237402,NA,36600,18750,43200,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1039812,0.538037241,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987381995,NA
507,FIN,1972,NA,NA,0.588578105,68.59999847,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,793013,258706,NA,59800,11884,54900,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1166419,0.51625967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992866039,NA
508,FIN,1973,NA,NA,0.596089363,69.40000153,3,3,5,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,848536,237145,NA,71800,16327,64900,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1222381,0.525773168,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989942491,NA
509,FIN,1974,NA,NA,0.618867934,71.69999695,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,889600,287487,NA,74600,16700,63700,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1315387,0.510714293,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985530078,NA
510,FIN,1975,NA,NA,0.635400116,74.59999847,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,920640,293800,NA,86700,5396,102200,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1403340,0.483332992,0.066352054,NA,NA,NA,NA,0.066352062,NA,NA,NA,1,0.066352062
511,FIN,1976,NA,NA,0.642819583,77.5,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,951190,280043,NA,88800,5642,146300,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1466333,0.470889896,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
512,FIN,1977,NA,NA,0.61597544,76.69999695,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,963352,287591,NA,91400,9854,146300,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1488643,0.469533443,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989328742,NA
513,FIN,1978,NA,NA,0.610942245,77.90000153,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,981437,303679,NA,92300,10085,150200,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1527616,0.465595603,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994347453,NA
514,FIN,1979,NA,NA,0.632132113,79.40000153,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1002810,317149,NA,98800,11637,156700,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1575459,0.459506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992102623,NA
515,FIN,1980,77,77,0.654867232,80.90000153,3,3,5,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1032121,324623,NA,115200,12278,162200,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1634144,0.453198642,0.069181725,NA,NA,NA,NA,0.069181725,NA,NA,NA,0.992555857,0.069181725
516,FIN,1981,NA,NA,0.643511832,80.09999847,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1039182,334010,NA,115400,12902,171300,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1659892,0.447918177,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988737166,NA
517,FIN,1982,NA,NA,0.640661955,80.5,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1040655,347062,NA,115700,13201,184200,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1687617,0.439153284,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991141737,NA
518,FIN,1983,NA,NA,0.64352721,81.30000305,3,3,5,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1043022,358889,NA,117000,13988,201000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1719911,0.429596305,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992733598,NA
519,FIN,1984,NA,NA,0.647358656,81.80000305,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1052762,370309,NA,120400,14692,206700,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1750171,0.425274491,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991654456,NA
520,FIN,1985,NA,NA,0.650113881,81.30000305,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1054953,374974,NA,130100,15205,213900,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1773927,0.41826728,0.072803482,NA,NA,NA,NA,0.072803482,NA,NA,NA,0.994409442,0.072803482
521,FIN,1986,NA,NA,0.656207383,82.69999695,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1067402,377135,NA,134500,14762,223500,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1802537,0.415377766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99220401,NA
522,FIN,1987,NA,NA,0.664210021,83.80000305,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1065245,315476,NA,138800,16356,230000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1749521,0.426825434,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961697996,NA
523,FIN,1988,NA,NA,0.684501827,86.09999847,3,3,5,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1092411,365222,NA,144600,15237,247800,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1850033,0.41169104,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991496325,NA
524,FIN,1989,NA,NA,0.701786518,87.40000153,3,3,5,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1088300,387000,NA,153000,NA,256000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1884300,0.400810093,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994353533,NA
525,FIN,1990,81,81,0.695473254,87.59999847,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1071324,387500,NA,155500,22790,278400,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1892724,0.390681267,0.079932421,NA,NA,NA,NA,0.079932421,NA,NA,NA,0.988161206,0.079932421
526,FIN,1991,NA,NA,0.686003685,90.59999847,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1086600,405500,NA,166100,NA,296300,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1954500,0.382326126,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978718102,NA
527,FIN,1992,NA,NA,0.663089156,94,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1112900,NA,NA,174800,NA,312200,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,1599900,0.533883274,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781506419,NA
41,FIN,1993,NA,NA,0.638576806,96.69999695,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1127600,NA,NA,605100,NA,318400,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2051100,0.413359076,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967317462,NA
42,FIN,1994,NA,NA,0.629891574,95.90000153,3,3,5,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1085400,NA,NA,622900,NA,324700,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2033000,0.40442574,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964558542,NA
43,FIN,1995,NA,NA,0.651141107,95.5,3,3,5,2,SAK,TVK,.a,Akava,STTK,.a,.a,.a,1111300,NA,NA,635400,NA,329500,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2076200,0.40534696,0.088932715,NA,NA,0.160657465,0.096618474,0.088932715,0.076851927,0.160657465,NA,NA,0.088932715
44,FIN,1996,83,83,0.655076504,93,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1103200,NA,NA,637400,NA,338300,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2078900,0.402093083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,FIN,1997,NA,NA,0.678123534,95.59999847,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1100400,NA,NA,637400,NA,346600,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2084400,0.39986214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,FIN,1998,NA,NA,0.675378263,NA,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1083200,NA,NA,651500,NA,360300,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2095000,0.393616021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,FIN,1999,NA,NA,0.683430612,NA,4,9,9,3,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1073873,NA,NA,627146,NA,375254,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2076273,0.391409487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,FIN,2000,NA,NA,0.676991165,NA,3,3,5,2,SAK,TVK,.a,AKAVA,STTK,.a,.a,.a,1070821,NA,NA,625077,NA,390848,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,0,1,2086746,0.38813585,0.106002554,NA,NA,0.116410434,0.099642977,0.106002554,0.078264013,0.116410434,NA,NA,0.106002554
528,FIN,2001,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
